movieId,tmdbId,popularity,vote_count,vote_average,budget,revenue,runtime
79684,39414,0.8014,360,6.3,0,13514,110
79695,27578,10.1958,8161,6.249,80000000,274470394,103
79702,22538,7.0381,8419,7.486,73000000,51825248,113
79798,26280,1.0801,1151,7.449,0,0,96
79868,38150,0.5389,173,5.8,5000000,20435,114
79879,43593,4.3275,2351,5.418,24000000,83188165,88
79895,35552,4.9097,1464,6.2,25000000,34604339,107
79897,44718,1.5133,329,6.726,700000,10522511,103
79946,41479,2.9937,629,6.186,10000000,7022728,96
80083,28609,3.2423,603,6.847,0,9060335,41
80094,38358,1.8987,1094,5.7,1800000,69400000,87
80124,49943,0.6918,90,6.8,0,0,83
80126,27579,3.681,1471,5.969,20000000,67900000,104
80139,14158,0.9474,595,6.1,0,0,64
80162,37905,0.8225,500,6.0,3100000,2943372,98
80166,41210,2.9924,2009,6.231,19000000,49830607,101
80219,23631,6.2679,3488,6.337,10500000,45491656,105
80241,38073,1.6906,764,6.088,32000000,42045846,102
80363,35791,0.3443,4117,6.055,60000000,300228084,97
80454,60678,0.3343,31,5.774,0,0,104
80463,37799,9.1991,12940,7.37,40000000,224920315,121
80478,85692,0.9669,24,6.7,0,0,130
80489,23168,7.7286,5508,7.217,37000000,154026136,125
80549,37735,4.4708,7274,6.809,8000000,75026327,93
80551,38167,3.3368,2589,6.244,60000000,204594016,133
80553,38568,0.7489,190,6.5,5000000,1183258,84
80572,43939,1.6376,393,5.959,0,626396,107
80584,15179,0.7178,114,6.763,0,3250537,98
80586,43949,6.0662,3266,8.001,14000000,4324817,89
80590,33909,4.4555,1650,6.097,70000000,134748021,133
80615,41216,3.6106,2429,6.821,80000000,140073390,97
80693,43923,1.3709,2426,6.955,8000000,6491240,102
80727,38842,4.0261,336,6.482,22000000,0,105
80748,25694,1.1146,62,6.1,0,0,76
80831,41402,2.466,2168,6.793,20000000,24145613,116
80834,45745,1.8209,171,7.38,450000,0,14
80839,39486,4.1678,628,7.409,35000000,60300000,123
80846,44040,3.3674,3049,6.097,10000000,33583175,80
80858,38303,2.4898,1280,6.281,20000000,32054369,105
80860,38408,2.8905,3244,6.9,38000000,105734416,114
80862,42296,1.4917,545,6.8,30000,3045943,87
80864,38031,1.3038,892,5.919,22000000,36015260,98
80880,44113,4.0698,721,5.294,22000000,9479718,105
80906,44639,1.6312,1013,7.7,2000000,7871522,109
80917,43933,2.1295,1734,6.183,500000,5639730,94
80969,42188,2.6697,2420,6.845,15000000,9918093,104
81018,41201,1.5649,664,7.259,18000000,6007194,80
81087,16344,0.6625,69,6.529,2300000,3000000,155
81132,45649,2.1039,1094,5.9,500000,98017,82
81156,16290,2.1555,1431,6.611,20000000,117224271,94
81158,39312,2.0584,354,7.246,0,1437000,93
81191,39440,0.5098,143,6.922,0,0,111
81229,39514,6.9728,7054,6.707,58000000,199006387,111
81257,44716,1.4528,446,7.109,15000000,13004198,118
81383,41211,1.465,1393,6.6,8700000,47355187,105
81417,41436,1.7422,2592,5.8,3000000,177512032,91
81456,51241,1.6589,1042,7.1,464229,62985,97
81512,44603,2.3031,1786,6.136,50000000,107000000,129
81520,38234,5.0895,992,7.55,3000000,76500000,96
81535,41439,3.5912,3239,5.981,17000000,136151680,90
81537,41733,5.9673,5709,6.388,65000000,211800000,95
81562,44115,5.0412,7958,7.086,18000000,35700000,94
81564,38055,6.0618,7342,7.0,130000000,321885765,96
81591,44214,9.0412,15351,7.685,13000000,329398046,108
81681,41058,1.0408,58,6.267,0,0,81
81782,44048,6.782,3805,6.607,100000000,167805466,98
81784,38357,2.175,1606,6.4,40000000,60040976,107
81786,48303,1.1529,438,7.0,7000000,7736632,106
81788,43539,4.1501,3041,7.084,30000000,67448651,133
81791,39210,1.7223,793,6.1,8000000,14788642,97
81819,45958,3.2265,1185,7.254,0,25147786,148
81831,36940,0.6377,515,7.256,0,0,122
81834,12444,14.4041,20136,7.736,250000000,954305868,146
81845,45269,5.1591,9177,7.733,15000000,414211549,118
81847,38757,15.2176,12214,7.61,260000000,592461732,100
81910,41999,0.1733,45,6.944,0,0,101
81932,45317,7.9013,4636,7.382,25000000,129190869,116
81949,41556,4.4571,259,4.9,4500000,123820,97
82041,46420,1.6851,823,6.7,4000000,358399,84
82053,45324,3.1986,317,5.9,12500000,1083683,108
82088,47979,0.5262,124,6.7,0,0,96
82093,48838,14.9059,800,5.894,25000000,8307227,103
82095,42684,2.8871,1724,5.012,10500000,66984887,93
82152,38117,2.5984,2851,6.307,17000000,43200000,86
82167,43347,7.1405,5504,7.038,30000000,102800000,112
82169,10140,7.3724,5830,6.4,155000000,415686217,113
82202,37710,4.2249,5675,6.178,100000000,278731369,103
82242,48395,3.1655,652,6.212,0,0,83
82366,43919,1.7319,397,5.5,2500000,156190,85
82378,46503,1.6966,970,6.057,0,1754389,101
82459,44264,7.947,5646,7.303,38000000,252300000,110
82461,20526,8.4625,7782,6.535,170000000,409912892,126
82499,42888,2.412,1037,5.331,120000000,48668907,121
82527,46829,2.0192,482,7.0,30000000,8454301,134
82534,44129,1.1268,792,6.53,15000000,4882577,104
82641,54178,1.2717,107,6.855,0,0,111
82667,49797,6.4735,2925,7.792,6000000,12966357,144
82684,46788,1.6462,135,5.237,0,24998,78
82744,41283,4.445,2055,6.346,24000000,23081726,98
82765,35138,1.7013,333,6.901,25000000,0,96
82767,27585,0.9864,641,6.658,5000000,5144717,91
82848,23282,3.0094,312,7.918,0,0,25
82852,39451,3.4486,3401,5.656,100000000,310650585,98
82854,38745,2.3063,2500,5.215,112000000,237382724,85
82857,50071,0.4317,27,6.8,0,206728,101
83086,42297,4.7297,2353,7.211,55000000,89500000,119
83132,51739,5.2434,3091,7.666,23000000,149660003,94
83134,46838,2.9828,3056,7.394,5000000,5224938,89
83177,41515,2.1206,927,5.568,80000000,203509374,80
83270,46138,1.0084,321,6.7,7200000,12629471,113
83349,40805,3.7029,3422,5.593,120000000,227817248,119
83369,49009,3.0788,1718,6.995,30000000,24172201,133
83374,46528,2.5576,651,6.568,42000000,11100000,100
83480,23047,4.0111,2600,5.521,40000000,91627228,95
83601,43950,2.5272,169,6.2,0,0,90
83613,49849,5.0129,5320,5.641,163000000,174822325,119
83796,14556,0.9084,295,6.971,10000000,0,96
83803,40619,2.8867,936,7.705,0,0,6
83827,52013,0.4769,67,7.2,0,58,83
83910,44564,1.9382,903,5.331,70000000,67112664,111
83969,43810,0.5631,26,6.2,0,0,89
83976,63578,0.9382,308,6.7,0,951179,107
84152,51876,11.5344,11285,7.195,27000000,161900000,106
84156,89704,0.6675,138,7.257,0,338987,94
84187,22843,3.5125,972,7.8,10000000,44339362,112
84189,43947,6.1165,2498,6.501,2000000,572809,108
84240,53596,0.8143,289,6.997,10600000,0,103
84246,52844,1.0481,84,7.0,0,0,116
84273,54293,0.2922,225,7.08,0,0,161
84374,41630,5.2993,4923,6.295,25000000,149200000,107
84392,50348,4.1595,3555,7.207,40000000,85412898,119
84414,56590,1.8696,545,6.848,3500000,0,76
84512,120843,1.2277,9,6.333,0,0,80
84523,39029,0.5896,77,6.9,0,0,114
84553,148432,0.0566,8,5.2,0,0,82
84601,48138,7.4085,4101,6.687,30000000,130786397,113
84615,52067,0.9131,453,5.9,0,6861102,87
84637,45772,4.3313,2042,5.898,36000000,189712432,84
84696,50204,1.4781,502,6.1,10000000,4791599,91
84716,18438,1.883,726,7.917,0,0,119
84772,39513,8.5192,6145,6.733,40000000,98000000,104
84799,37618,0.6386,80,5.988,0,0,99
84844,20993,1.3514,304,7.1,1500000,1080000,122
84942,47327,3.7256,1989,5.525,50000000,40909909,104
84944,44896,10.3048,6964,6.888,135000000,245700000,112
84950,50725,1.5594,709,6.0,19000000,6900000,97
84952,54186,2.4264,960,7.583,0,45203103,107
84954,38050,4.9042,4816,6.776,50200000,127900000,106
85020,27582,6.1117,3512,6.527,40000000,51070807,93
85022,48988,3.957,2072,5.705,36000000,83200000,105
85025,49494,2.8526,1396,6.249,25000000,27122040,114
85056,46529,4.7232,4896,6.177,50000000,149900000,109
85131,44943,3.1029,3657,5.814,70000000,211800000,116
85179,28874,2.5173,1005,7.455,0,18434328,114
85213,56831,1.8506,494,7.215,0,0,90
85259,36540,0.6952,89,7.562,0,0,25
85261,50321,2.6247,758,5.943,150000000,39000000,88
85295,47533,1.6456,526,6.17,0,3400000,80
85316,72185,0.5735,60,7.767,0,0,25
85334,26011,1.1266,128,5.07,0,0,96
85342,47931,2.412,1997,7.83,0,63027681,115
85354,15362,1.0204,931,7.271,25000000,15000000,133
85367,50546,8.4444,6033,6.703,80000000,214945591,117
85394,59490,0.9096,354,7.085,0,6467348,90
85397,49730,4.1173,3283,6.0,42000000,89162162,100
85399,38322,2.8394,1287,5.6,32000000,82686066,107
85401,45132,3.1236,1701,6.544,2500000,1185012,96
85412,46146,4.6892,1711,6.7,3500000,4159678,104
85414,45612,6.3977,8940,7.308,32000000,147332697,93
85438,38684,3.6326,1542,7.2,13000000,34710627,120
85510,23629,3.7599,4984,6.2,82000000,89792502,110
85565,58232,1.7777,658,6.4,8000000,5468650,97
85736,13413,1.475,790,7.508,0,0,8
85774,58496,1.6847,1157,8.11,0,8212430,106
85788,49018,5.74,7200,6.942,1500000,100106454,102
85796,49010,0.9704,674,5.894,3000000,748453,86
85881,55725,0.9725,543,6.825,10831173,10654385,106
85885,48650,5.078,814,6.416,0,844281,109
86000,39356,1.0115,473,7.293,0,9116968,88
86014,60307,3.0332,1224,6.702,21000000,72526996,99
86028,53172,1.3778,375,5.818,12000000,2200000,108
86059,50359,5.8735,1363,5.795,63000000,183953723,95
86066,64484,0.3513,61,6.426,0,0,97
86068,75725,0.6834,73,6.3,0,0,75
86142,58857,2.5444,1231,7.327,6000000,17555141,141
86190,50456,3.669,3597,6.585,30000000,63782078,111
86279,54527,0.335,84,7.161,900000,0,75
86286,23521,0.8879,147,6.7,0,0,72
86290,46105,0.3537,79,7.437,0,90275,102
86293,49012,1.5659,779,5.548,40000000,48147945,110
86295,41446,14.7745,4067,6.476,40000000,97231420,111
86298,46195,10.7713,7068,6.758,90000000,483866772,96
86320,62215,3.1105,3751,7.158,7400000,15946321,130
86332,10195,10.5929,22101,6.769,150000000,449326618,115
86345,45523,0.5889,298,7.824,0,0,84
86347,30969,0.3931,206,7.859,0,0,60
86355,56780,2.4073,213,5.437,20000000,4627375,97
86377,24447,0.6183,174,7.776,0,0,57
86504,167966,0.4844,10,6.8,0,0,77
86548,55787,2.0659,2589,6.938,38000000,117094902,122
86593,57586,1.1044,246,7.4,5000000,30857747,89
86628,51209,1.6612,683,6.776,0,1188194,106
86644,51497,1.3634,8729,7.2,125000000,626100000,131
86668,241620,0.1042,27,7.389,0,0,60
86721,42521,0.2949,74,6.8,0,0,79
86781,46738,11.1388,3164,8.107,6800000,6788659,131
86815,43959,2.1136,1226,7.013,18000000,47088990,112
86817,49022,1.9408,1081,6.238,35000000,65090821,112
86833,55721,9.0006,4608,6.5,32500000,288383523,125
86835,38321,5.2554,2467,5.853,60000000,84154026,87
86864,39410,1.3425,179,7.128,0,2237760,101
86880,1865,16.2114,14779,6.565,379000000,1046721266,136
86882,59436,5.0933,7653,7.5,17000000,151119219,94
86892,51608,4.7209,1447,7.698,1255000,43059790,119
86898,8967,3.3038,3280,6.728,32000000,54700000,139
86911,45243,7.2128,11114,6.5,80000000,586764305,102
86922,52077,1.6259,1162,5.873,28000000,93800000,108
86960,21469,0.9619,123,5.9,0,0,93
87028,49950,2.8423,984,5.379,16000000,52545707,91
87192,59678,2.2142,2216,6.461,14350531,3964682,88
87194,59468,1.9204,633,7.12,0,13900000,128
87197,51533,2.2665,343,7.761,0,104731450,132
87222,49444,8.4103,7740,7.1,150000000,665692281,91
87232,49538,0.4962,13382,7.3,160000000,353624124,132
87234,49020,3.2846,1558,7.4,1500000,864659,98
87287,70862,0.6536,64,6.7,0,0,82
87298,45658,1.2369,652,6.156,5000000,2614773,97
87304,55347,2.0232,1118,6.839,3200000,14311701,104
87306,37686,5.1927,6963,6.77,50000000,260100000,112
87413,19963,0.9913,281,6.786,0,0,87
87430,44912,6.773,7560,5.176,200000000,219851172,114
87444,56272,1.083,167,4.759,0,10,98
87483,58224,2.9182,3128,5.976,55000000,187361754,94
87485,52449,4.4069,4892,5.611,20000000,216197492,92
87520,38356,1.9529,8808,6.223,195000000,1123794079,154
87522,59861,2.639,1397,5.994,30000000,75055070,98
87529,38319,2.3167,1415,5.3,49900000,28013733,102
87660,65034,1.6772,249,6.982,0,0,97
87785,22907,3.4683,1352,6.231,32000000,80205382,107
87834,73884,0.6112,39,6.987,0,0,75
87867,38317,1.9303,1755,5.437,80000000,169900000,102
87869,51540,7.0606,6695,6.573,35000000,209838559,98
87876,49013,11.6014,8360,6.173,200000000,559852396,106
87960,24792,0.078,22,7.7,0,0,56
88069,67109,1.179,204,7.059,4090000,18035000,102
88094,64780,0.2775,14,7.0,0,0,101
88108,59860,2.7185,2299,6.791,20000000,39800000,109
88125,12445,14.981,21719,8.081,125000000,1341511219,130
88129,64690,7.8416,13386,7.583,15000000,78100000,100
88140,1771,7.266,22488,7.004,140000000,370569774,124
88163,50646,10.115,9105,7.27,50000000,145079584,118
88179,51828,4.6293,4479,7.412,15000000,59400000,107
88235,67913,1.9675,1358,6.982,6000000,19560274,96
88267,51162,2.8132,936,6.912,30000000,49871429,63
88272,65599,2.4201,576,6.023,0,0,102
88327,28039,1.2527,81,6.9,0,0,102
88345,13931,1.6389,736,6.89,0,0,3
88356,41513,5.8798,3954,5.759,110000000,563749323,103
88405,50544,5.6553,8301,6.646,35000000,149500000,109
88448,50004,0.7504,34,6.6,0,0,118
88515,55846,4.8319,1763,6.179,15774948,15800000,97
88593,57361,1.9504,557,7.355,0,0,141
88672,59968,1.6089,1013,6.148,5000000,24816118,90
88697,209802,0.7825,16,5.5,0,0,81
88699,51620,4.0219,1175,5.829,7000000,0,100
88744,61791,8.6048,12566,7.3,93000000,481800873,105
88746,51993,3.2225,153,6.3,0,655802,105
88785,49520,4.5932,2920,6.2,52000000,75500000,112
88810,50014,7.4744,8880,8.201,25000000,216600000,146
88812,62206,1.5752,1798,5.8,28000000,40500000,83
88911,39413,0.7176,247,6.957,0,0,82
88932,55779,5.1076,3999,6.152,40000000,157887643,91
88954,55465,1.3306,1036,5.994,19000000,36192775,90
89028,46261,1.4248,1114,5.805,25000000,36993168,99
89030,58151,3.8131,2071,6.236,30000000,41002607,106
89039,55420,2.0127,1766,6.712,100000,1938783,92
89047,44835,5.2788,730,6.796,7000000,449702,106
89072,52015,5.6976,853,6.201,650000,33245,98
89085,48289,1.9834,944,6.564,20000000,45636368,113
89087,62835,10.4208,2807,6.637,40000000,71508440,108
89090,55244,0.5048,97,7.552,0,1339650,85
89118,63311,5.0217,4550,7.489,13000000,33750478,120
89190,37430,4.5925,1974,5.307,90000000,63523283,113
89208,16335,1.0818,194,4.851,10000000,0,92
89281,40016,0.479,365,2.2,10000,0,93
89305,69798,1.4765,965,6.197,4500000,88823111,97
89343,48572,1.5524,1017,6.057,4000000,1104682,88
89386,72744,0.4494,114,7.776,0,471334,119
89388,70868,1.6235,409,5.2,24000000,31410151,89
89427,65055,1.7815,604,5.1,28000000,10126458,91
89470,39538,5.5978,6430,6.645,60000000,137551594,106
89492,60308,5.1304,5620,7.286,50000000,110206216,134
89580,55785,0.6127,150,6.773,0,0,124
89582,68341,1.9043,384,6.918,0,0,146
89586,71689,2.272,592,7.1,0,0,78
89678,18093,1.2339,316,6.818,0,0,93
89745,24428,55.7083,36166,7.954,220000000,1518815515,143
89753,49517,3.6008,2857,6.624,30000000,81515369,127
89759,60243,2.3036,1921,7.898,5000000,24426169,123
89761,48231,2.4083,2185,6.4,15000000,27462041,99
89774,59440,5.2841,4911,7.846,25000000,23300000,140
89804,10316,3.2108,2659,6.676,12500000,76338111,101
89837,74725,3.81,848,6.204,500000,450275,95
89840,49021,4.125,2271,6.264,66000000,57777106,116
89862,58699,0.4085,166,5.864,17000,101236,106
89864,40807,4.0033,4018,7.179,8000000,39187783,100
89898,63375,0.6528,121,6.339,7000000,0,112
89904,74643,4.1293,3461,7.441,15000000,133432856,100
89939,123723,1.757,14,5.929,0,0,82
89945,59852,3.5789,93,6.774,61733,0,13
90057,64720,2.911,1935,7.052,5000000,3741098,120
90243,58878,1.0177,108,7.4,0,0,93
90245,37239,0.5192,32,7.2,0,0,72
90249,39254,11.5713,8935,7.065,110000000,299300000,127
90343,68817,3.0315,1704,6.584,24000000,63543328,113
90345,60935,4.0957,3141,6.227,35000000,31505287,103
90353,59437,4.405,105,5.967,0,63931,101
90357,76543,1.0928,492,7.259,0,676111,93
90374,50837,1.7911,801,6.585,1000000,3500000,101
90376,71859,3.2414,3030,7.543,7000000,10800000,113
90384,10005,1.5693,126,4.8,0,0,96
90403,52451,4.7698,2742,5.802,75000000,132274484,110
90405,49530,10.5861,11979,6.969,40000000,173900000,109
90428,44754,2.7334,320,6.309,14000000,46495,150
90430,72113,2.2111,3097,7.177,25000000,30722632,80
90439,50839,6.5041,2028,6.9,3500000,19504039,107
90469,72571,2.0624,2336,5.9,5000000,207039844,83
90471,72432,2.4179,425,6.646,0,68945,100
90522,58233,4.2404,3514,6.244,45000000,160078586,101
90524,59965,4.0854,2992,5.843,35000000,82087155,106
90528,53487,1.2374,1292,7.0,25000000,11790979,118
90531,76025,5.3609,3356,6.927,6500000,3909002,102
90576,63492,2.6268,2416,6.5,20000000,30426096,106
90600,70670,4.1409,1330,7.242,0,18962444,100
90603,69735,2.3248,1032,7.247,0,0,64
90630,77801,0.6238,87,6.902,750000,0,85
90717,59108,3.4934,3124,6.113,75000000,152930623,104
90719,88794,2.4656,2545,6.226,35000000,84606030,137
90738,73499,1.5943,704,5.8,17000000,4729855,98
90746,17578,5.1746,5714,6.918,130000000,373993951,107
90769,40658,0.2792,12,6.7,0,0,103
90809,65229,1.6934,741,7.294,1000000,0,82
90866,44826,5.6699,7565,7.174,170000000,185770160,126
90888,37958,4.0581,2760,6.0,75000000,226904017,110
90890,71880,3.6941,2201,4.391,79000000,149700000,91
90943,77365,0.6665,277,6.879,0,0,105
91077,65057,2.4472,2996,6.837,20000000,177200000,115
91079,60420,1.8929,1073,6.357,250000,3542353,90
91094,64328,3.5922,1655,6.679,45000000,165184237,103
91104,50619,10.135,9177,6.192,110000000,712171856,117
91126,57212,3.9048,3612,7.3,66000000,177584879,146
91128,23514,1.6706,1300,5.877,45000000,24000000,120
91233,13060,1.4383,802,7.46,0,0,5
91261,38336,0.7637,111,6.468,15000000,17101695,130
91266,15157,2.76,2101,7.316,5000000,0,92
91273,30618,4.179,345,5.793,25000000,129706,124
91323,57431,2.3761,998,5.582,25000000,34942188,81
91325,64685,2.9015,2111,6.98,40000000,55200000,129
91337,45708,2.8776,34,5.8,1100000,659483,105
91353,9369,1.4276,631,6.209,0,768488,85
91355,9642,1.6359,746,6.102,0,22501596,78
91386,65759,2.6106,1702,6.203,130000000,150406466,99
91414,51052,3.5346,1605,6.776,10000000,151300000,97
91470,91550,2.295,278,6.054,8000000,108139,88
91483,70074,2.6744,1346,5.619,55000000,9489829,92
91485,76163,6.7432,7064,6.348,100000000,314975955,103
91488,13396,2.0481,343,7.551,0,0,25
91500,70160,6.7713,23038,7.221,75000000,694000000,142
91529,49026,16.3658,24031,7.792,250000000,1081041287,165
91535,49040,6.4165,6023,6.239,130000000,276600000,135
91542,58574,5.0775,10808,7.143,125000000,334615000,129
91571,101173,1.865,484,5.846,7700000,1072602,123
91622,57157,2.4181,1333,5.815,12000000,22939027,94
91628,62838,2.9353,2209,5.885,56000000,142044638,118
91630,56292,6.9032,10614,7.109,145000000,694713380,133
91653,74465,4.1175,2891,6.825,50000000,120081841,124
91658,65754,5.897,7476,7.381,90000000,232617430,158
91660,71469,2.8466,1560,5.305,30000000,64626786,89
91666,16939,0.7474,54,7.13,0,0,88
91671,55301,4.3177,2319,5.698,75000000,342695435,87
91688,51995,3.823,82,5.317,5500000,89182,96
91690,80038,1.65,486,5.963,0,12186625,100
91784,59006,0.3757,83,5.127,1000000,0,80
91842,77866,3.1201,2166,6.331,25000000,96262212,109
91860,269963,0.0143,6,5.5,0,0,143
91869,75301,0.7961,148,7.2,0,286201,80
91873,63574,1.4449,164,6.4,25000000,31158113,117
91890,71688,2.6567,1848,6.361,13000000,115890792,105
91935,72842,0.6872,118,6.013,0,0,90
91947,79896,0.973,271,6.1,0,0,117
91974,52520,3.8977,4287,6.333,70000000,160112671,88
91976,75174,7.9339,4045,6.567,25000000,79781695,117
91978,49527,2.6426,2760,6.433,42000000,46221189,102
91981,55741,1.1426,54,6.0,10000000,0,128
92008,70435,5.5544,1456,5.713,23000000,33372606,93
92046,31337,2.6914,32,6.5,0,0,98
92048,65760,1.5583,598,6.7,0,0,112
92094,15044,1.0425,149,6.859,0,0,90
92192,50357,1.5098,1071,5.312,5000000,25562924,86
92198,74998,2.1683,1063,5.916,17000000,14089528,105
92234,72431,1.8324,672,6.6,58000000,50365377,125
92243,76758,1.8308,874,7.425,94000000,95311434,146
92259,77338,15.7803,18189,8.27,13000000,426590315,113
92264,54054,3.0696,999,5.555,40000000,36893721,91
92309,58428,1.3069,703,5.413,750000,78396,101
92348,58704,0.959,33,7.0,0,0,80
92391,50698,4.8501,1621,6.31,1000000,0,93
92420,76726,5.2192,5612,6.841,15000000,145000000,84
92422,65086,3.7099,3617,6.141,32000000,129000000,95
92427,80125,0.6067,108,5.9,0,0,108
92439,64678,1.7275,1342,6.564,0,1406224,83
92494,13976,0.3301,52,7.712,0,0,85
92507,59961,3.906,3853,6.486,85000000,208076205,115
92509,72570,7.977,4200,7.232,30000000,196114570,104
92535,80379,0.3259,245,7.822,250000,1000000,62
92637,54146,0.7593,108,7.3,0,0,97
92643,78480,2.9001,341,7.172,0,6581915,94
92665,84200,0.9156,315,5.871,850000,1243961,87
92674,73700,0.554,39,6.3,0,0,114
92681,72545,5.6377,4457,6.145,79000000,355692760,94
92694,51999,2.228,1224,6.855,0,138868,93
92730,64029,0.4058,17,6.6,2200000,0,92
92760,37464,0.91,49,3.406,0,0,65
92938,71676,5.0352,3995,5.007,57000000,132563930,95
92954,21634,1.5353,618,8.1,0,0,89
93022,51875,1.0613,59,5.186,0,90647,86
93114,59045,1.0346,131,7.191,0,0,122
93134,57243,0.6569,401,6.8,0,0,106
93139,52454,0.6918,175,3.943,100000,0,90
93193,45569,1.0412,174,6.034,0,324424,97
93208,25831,1.059,242,6.767,0,0,27
93242,79548,2.9622,1216,6.238,0,18100189,94
93270,57214,5.0931,6701,6.885,12000000,102731865,88
93272,73723,8.6936,3806,6.523,70000000,349305397,86
93287,73937,1.841,867,5.988,41000000,8200000,102
93297,75674,2.9736,1215,6.5,12000000,82499399,110
93320,38674,0.5149,58,7.034,0,0,67
93326,59962,3.3465,3550,6.185,65000000,156974557,98
93363,49529,6.994,5994,6.355,250000000,284100000,132
93443,74387,3.9594,996,6.413,12000000,6985158,92
93502,63493,2.1263,379,6.165,10000000,610986,101
93510,64688,6.5705,10855,6.884,42000000,201585328,109
93512,82532,1.3574,674,6.221,10000000,4400000,83
93563,81796,3.3235,1949,5.936,20000000,32948113,95
93598,67748,8.6221,343,6.29,2000000,1349387,120
93610,61984,1.6245,251,6.456,12000000,49827298,131
93721,80767,0.6147,753,7.736,0,2550508,82
93723,82533,0.4575,203,5.485,0,1314358,99
93740,81025,1.1633,935,6.423,14400000,34564651,107
93766,57165,7.8544,4443,5.757,150000000,301970083,99
93790,74308,4.4638,1932,7.624,0,1681521,98
93805,10679,2.1722,1731,5.744,7500000,10109659,93
93819,74777,3.1673,367,5.845,70000,8555,91
93831,71552,5.4548,4635,6.3,50000000,234989584,114
93838,94329,6.0208,3763,7.399,1100000,9148519,101
93840,22970,6.6776,8393,6.645,30000000,71038838,95
93855,74306,1.2676,1036,6.955,0,0,104
93980,76489,2.8193,626,5.792,30000000,54819301,92
93982,70436,2.2907,1411,6.3,26000000,29657751,111
94011,54271,1.0032,145,5.3,17000000,0,101
94015,62764,4.182,3255,5.913,85000000,183018522,106
94018,44833,6.785,5840,5.881,209000000,303025485,131
94070,74534,1.7743,1435,7.0,10000000,150501815,124
94122,91356,0.8021,62,6.871,0,34665,88
94130,84404,0.4848,162,7.176,1100000,3483795,92
94150,75802,1.3857,853,6.682,0,9504139,100
94160,31967,1.4098,560,6.971,0,0,88
94262,37467,0.8273,47,5.2,0,0,72
94266,72207,1.8945,1392,5.855,30000000,54169363,124
94323,67660,2.3559,883,6.805,12000000,96070507,122
94325,77877,4.204,3789,7.168,25000000,99400000,101
94405,72387,4.9915,2623,6.498,30000000,40300000,94
94478,62213,5.5927,7538,6.097,150000000,245527149,113
94494,89326,2.7918,88,5.7,0,0,93
94503,40161,1.1403,242,5.967,0,0,89
94661,26815,0.9937,120,6.833,1250000,0,156
94677,76493,6.0802,6304,6.224,65000000,179379533,83
94735,28500,0.1976,32,7.172,0,0,87
94777,41154,6.7389,10834,6.54,225000000,654213485,106
94780,58595,4.192,8146,5.989,170000000,396600000,127
94799,86812,0.7415,416,6.293,0,405614,85
94810,77561,1.0971,406,6.398,7971518,0,94
94833,72197,4.0969,1181,6.522,60000000,123054041,88
94864,70981,14.9489,13064,6.591,130000000,403354469,124
94867,111440,0.8724,520,5.673,0,0,89
94896,92591,1.3848,1010,6.575,5000000,9206470,99
94919,12645,0.8089,127,6.0,10000000,55089,100
94931,86555,0.8261,387,6.372,0,4965950,116
94953,50647,2.2833,1312,5.494,35000000,24200000,98
94959,83666,5.5593,6238,7.676,16000000,68263166,94
94985,80389,2.0609,1744,6.6,35000000,8826837,96
95004,13640,1.8185,692,6.73,3500000,0,75
95067,72358,2.2916,1384,6.1,40000000,22044277,91
95088,84332,2.2751,1580,6.777,750000,4424699,86
95105,80321,7.5968,6474,6.627,145000000,746921274,93
95135,84355,1.6016,359,6.467,125000,3242802,90
95145,39144,3.1217,366,6.865,0,7417517,50
95147,39145,2.9761,304,6.59,0,0,45
95149,22855,2.1087,696,7.074,0,0,67
95163,116776,3.4987,300,6.692,0,9714846,48
95165,39100,2.5026,542,6.634,0,1009767,60
95167,62177,10.8504,13994,7.021,185000000,538983207,93
95170,13313,3.6564,1080,6.2,0,0,72
95175,63193,2.1014,295,7.927,0,0,95
95182,39101,2.7077,616,6.5,0,8633074,61
95193,13761,2.0372,1424,5.521,0,0,72
95199,76494,2.5667,1839,6.0,40000000,79700000,110
95201,81836,2.1863,2069,5.788,17000000,73258078,111
95207,72331,4.775,3502,5.764,69000000,116500000,105
95218,89874,0.8414,47,7.234,0,894471,90
95307,80585,3.0328,1333,6.188,75000000,59400000,123
95309,88005,2.3094,2216,6.565,10000000,9636289,101
95311,13042,1.1296,1052,7.794,0,0,5
95313,13932,1.3073,976,7.297,0,0,5
95377,13933,1.3267,595,7.251,0,0,5
95441,72105,8.7582,12987,6.4,50000000,549368315,107
95449,77930,4.5177,3059,6.171,7000000,167200000,110
95473,39103,6.9775,1088,6.5,0,19581369,46
95475,24752,3.2239,727,7.01,0,16331742,48
95497,39104,3.8303,601,6.924,0,18554927,46
95499,34433,5.889,977,7.22,0,21658982,70
95508,95516,1.02,343,5.7,0,0,108
95510,1930,15.1291,18271,6.727,215000000,757930663,136
95519,39105,5.4063,609,7.159,0,18435583,51
95543,57800,10.1931,8001,6.382,95000000,877244782,88
95558,84175,1.2934,1127,6.8,1800000,21107746,93
95583,82525,3.22,2251,6.35,45000000,82966152,131
95624,31218,0.6178,86,5.709,0,0,90
95633,40770,0.2524,20,4.475,0,0,96
95654,13929,1.4622,1195,7.636,0,0,4
95690,80468,0.3541,113,6.022,300000,0,97
95720,80035,3.1024,2434,5.592,68000000,68267862,102
